candidate,source,seed,feasible,objective,EENS_MWh,CVaR_MWh,Expected_RI,SAIDI_h_per_customer,ASAI
69-70-71-72-73,base_seed_candidate,,True,1884.1131684982556,2.065791715595355,8.215511570283798,0.8170691525285206,0.8414554296537385,0.9999039434441035
7-16-21-42-44,random_pool,101.0,True,2378.4461687146195,2.526476736746907,8.776954612717963,0.7921133424655569,1.0494126080986002,0.9998802040401714
13-36-44-55-59,random_pool,101.0,True,2392.7930491071256,2.744731949292178,8.39936957559811,0.5930452494821763,0.8210595350504833,0.9999062717425742
13-36-43-52-60,random_pool,101.0,True,2374.731626528017,2.7424165111013354,8.272853549300182,0.5949704123188382,0.8229963176273597,0.9999060506486727
12-18-39-43-54,random_pool,101.0,True,1845.0027728924247,1.8005027412075572,8.649148251388505,0.8930101124136993,0.6167561591748085,0.9999295940457563
16-21-49-69-71,random_pool,101.0,True,2310.3411251725433,2.6327557479720696,9.188651810564117,0.7557792520730299,1.0649352240785424,0.9998784320520459
17-41-44-47-61,random_pool,101.0,True,2503.984928229882,2.836375887384598,10.226078668446615,0.7236505070900497,1.133968693528578,0.9998705515190036
15-36-43-56-64,random_pool,101.0,True,1333.5115545524832,1.292766245469742,6.679846911062772,0.9152393069074929,0.5166135634029477,0.9999410258489266
12-20-36-44-54,random_pool,101.0,True,1849.8379814875548,1.812612928358164,8.652248491630736,0.8926833464550628,0.6218544673110923,0.9999290120471106
18-43-58-64-69,random_pool,101.0,True,1296.3797436938544,1.249340081471593,6.609446843088234,0.9161903024920701,0.5041939821117237,0.999942443609348
19-23-42-43-49,random_pool,101.0,True,2343.5131023570493,2.636889009942082,9.37665345670682,0.7508339824655211,1.0590016394357267,0.999879109401891
12-42-43-55-70,random_pool,101.0,True,1819.2994031324001,1.769562069115676,8.657823392302944,0.8949495285214389,0.6151358676420022,0.9999297790105431
13-26-37-45-72,random_pool,101.0,True,1979.7056543205322,2.1299948934563444,8.543555252663113,0.8099572192563145,0.8508117909072863,0.9999028753663348
7-12-20-35-43,random_pool,101.0,True,2592.7780800569585,2.7289666078101327,9.700440335283869,0.8403803486308463,0.8683721067830881,0.9999008707640659
13-23-38-44-52,random_pool,101.0,True,1551.1831503456874,1.54522531654544,7.064539906220174,0.901954440455576,0.6015149887756328,0.9999313339053909
8-19-26-36-71,random_pool,101.0,True,2310.971799631475,2.4696609960589413,8.511347609534264,0.8324649417683428,1.0714351595460083,0.9998776900502802
12-19-42-56-71,random_pool,101.0,True,1682.0088342115955,1.6196147660480753,8.288684030189144,0.9030717613200406,0.5244075924205143,0.9999401361195867
20-21-41-45-55,random_pool,101.0,True,1487.264176845421,1.4297301552895831,7.050918994765533,0.9075974145809788,0.5491014704248334,0.9999373171837415
7-15-21-42-45,random_pool,101.0,True,2374.4715739620788,2.5203131690858847,8.754679725563934,0.7864218736221491,1.0465084987617872,0.9998805355595021
7-12-16-69-71,random_pool,101.0,True,2283.46072761055,2.3781349230348514,9.155530067649073,0.8539132017661109,0.7699880979907835,0.9999121018152979
5-18-23-36-71,random_pool,101.0,True,2595.1070807871874,2.769774134307117,9.234977774196704,0.7962534591072647,1.18154002910092,0.9998651210012441
6-15-41-44-60,random_pool,101.0,True,3316.560508888201,3.8418978543052673,10.289866331595572,0.461852419272571,1.0207278397847535,0.9998834785571022
6-10-18-26-44,random_pool,101.0,True,1881.0351159291367,1.7303900460943042,8.904737546684064,0.8621955722421427,0.8959259154869789,0.9998977253521134
12-17-42-43-55,random_pool,101.0,True,1821.9619430400653,1.7699315244100522,8.660041719921363,0.8949194085147113,0.6187642652421985,0.9999293648099039
7-15-25-36-43,random_pool,101.0,True,2515.9043276566263,2.7028461496873506,9.06015763318205,0.8197462339542795,1.1222364034714962,0.9998718908215215
5-40-44-61-70,random_pool,101.0,True,2452.606837630364,2.668608880058263,8.961358508701739,0.8338708759246706,0.9945782659911535,0.9998864636682658
3-16-22-53-71,random_pool,101.0,True,4167.437695528091,4.150280607697808,17.61220874538386,0.46978748190255065,1.1410019312639017,0.9998697486379836
13-36-44-63-72,random_pool,101.0,True,1729.378990581164,1.7656382046674928,8.195706388402003,0.8136403993042249,0.7574913276188731,0.9999135283872581
6-15-24-38-71,random_pool,101.0,True,2533.0345116481394,2.708601828109402,9.087689709916688,0.7937236608861611,1.1485346977334845,0.9998688887331354
10-20-23-45-57,random_pool,101.0,True,1544.4588222375955,1.3981232533344812,8.045285458874599,0.9141331538769477,0.5316279983963387,0.9999393118723292
