candidate,source,seed,feasible,objective,EENS_MWh,CVaR_MWh,Expected_RI,SAIDI_h_per_customer,ASAI
69-70-71-72-73,base_seed_candidate,,True,1062.5620114698763,2.0657917155953553,8.375499715357499,0.8170691525285204,0.8414554296537385,0.9999039434441035
7-16-21-42-44,random_pool,101.0,True,1500.5791597647517,2.528192962963847,9.074221250681934,0.7943131422254046,1.0454961684181996,0.9998806511223267
13-36-44-55-59,random_pool,101.0,True,1552.856091547315,2.744731949292178,8.565042464079898,0.5930452494821763,0.8210595350504833,0.9999062717425742
13-36-43-52-60,random_pool,101.0,True,1547.4462715979985,2.7424165111013354,8.391082927920246,0.5949704123188383,0.8229963176273597,0.9999060506486727
12-18-39-43-54,random_pool,101.0,True,979.8250542091131,1.802473935919913,9.963977628538869,0.8944600456750893,0.6229668395778548,0.9999288850639751
16-21-49-69-71,random_pool,101.0,True,1391.4759441161318,2.6327557479720696,9.598940913906265,0.7557792520730299,1.0649352240785424,0.9998784320520459
17-41-44-47-61,random_pool,101.0,True,1481.3770613852203,2.8363758873845986,11.342034547710732,0.7236505070900497,1.133968693528578,0.9998705515190036
15-36-43-56-64,random_pool,101.0,True,665.5268634462061,1.292766245469742,7.494674394802281,0.9152393069074929,0.5166135634029477,0.9999410258489266
12-20-36-44-54,random_pool,101.0,True,984.3544390226568,1.8145841230705195,9.963977628538869,0.8941332797164526,0.6280651477141383,0.9999283030653294
18-43-58-64-69,random_pool,101.0,True,635.4350593850311,1.249340081471593,7.494674394802281,0.9161903024920701,0.5041939821117237,0.999942443609348
19-23-42-43-49,random_pool,101.0,True,1405.8477566863653,2.636889009942076,9.867353799680936,0.7508339824655217,1.0590016394357267,0.999879109401891
12-42-43-55-70,random_pool,101.0,True,953.2641909870781,1.7715905700652788,9.963977628538869,0.8965037208984912,0.6213465480450483,0.999929070028762
13-26-37-45-72,random_pool,101.0,True,1125.3501290542208,2.1299948934563444,8.800380776252002,0.8099572192563145,0.8508117909072863,0.9999028753663348
7-12-20-35-43,random_pool,101.0,True,1622.3254224504117,2.731561786822279,10.211791122012974,0.8427849854965488,0.8719210670134001,0.9999004656316195
13-23-38-44-52,random_pool,101.0,True,844.72915972367,1.54522531654544,8.068119208775842,0.901954440455576,0.6015149887756328,0.9999313339053909
8-19-26-36-71,random_pool,101.0,True,1459.7684320888366,2.470426899550959,8.878667550678713,0.8334097037493741,1.077126079341565,0.9998770404019016
12-19-42-56-71,random_pool,101.0,True,853.1404311926809,1.6196147660480753,9.573037859708197,0.9030717613200406,0.5244075924205143,0.9999401361195867
20-21-41-45-55,random_pool,101.0,True,782.1723274574132,1.4297302765739492,8.094547534985058,0.9075974112545853,0.5491014704248334,0.9999373171837415
7-15-21-42-45,random_pool,101.0,True,1498.7895125223781,2.5221553417477462,9.046868713377595,0.7888793523765393,1.0455197379326087,0.9998806484317428
7-12-16-69-71,random_pool,101.0,True,1367.6228904562472,2.380657253696397,9.573037859708197,0.8563087442605017,0.7735370582210956,0.9999116966828515
5-18-23-36-71,random_pool,101.0,True,1671.3335137799254,2.771169087367344,9.546500949902677,0.7984230738731996,1.1819836491297089,0.9998650703596884
6-15-41-44-60,random_pool,101.0,True,2287.4623258382508,3.842585137462505,10.527351877786398,0.462914156679057,1.0270852772910497,0.999882752822227
6-10-18-26-44,random_pool,101.0,True,990.5613612607295,1.7303900460943047,9.297006430530848,0.862195572242143,0.8959259154869789,0.9998977253521134
12-17-42-43-55,random_pool,101.0,True,955.7830227668195,1.7716642483438652,9.963977628538869,0.896159231384377,0.6218696054437215,0.9999290103190133
7-15-25-36-43,random_pool,101.0,True,1609.665870830721,2.704731508446707,9.41357000934378,0.8222789123966054,1.120854782999329,0.9998720485407535
5-40-44-61-70,random_pool,101.0,True,1556.1775092955304,2.669693596879955,9.223122165781835,0.8356726619936877,0.9952878446984303,0.9998863826661303
3-16-22-53-71,random_pool,101.0,True,2406.2168209897054,4.150280607697808,20.63384042145248,0.46978748190255065,1.1410019312639017,0.9998697486379836
13-36-44-63-72,random_pool,101.0,True,909.8083517409639,1.7656382046674928,8.883067210258417,0.8136403993042249,0.7574913276188731,0.9999135283872581
6-15-24-38-71,random_pool,101.0,True,1623.9543990667999,2.7107822031258255,9.428837869175531,0.7968249235479626,1.147153077261317,0.9998690464523674
10-20-23-45-57,random_pool,101.0,True,739.9302763501358,1.3981232533344805,8.068119208775842,0.9141331538769477,0.5316279983963387,0.9999393118723292
5-37-45-63-70,random_pool,101.0,True,1625.5144957431726,2.7564405812150357,9.428730355433865,0.8320843491314563,1.0120576553752894,0.9998844683041809
7-9-13-43-64,random_pool,101.0,True,852.0432236097646,1.5569690637480635,9.07196174019868,0.8774827553242129,0.8138889806055898,0.9999070902990176
8-21-37-45-70,random_pool,101.0,True,1430.3231069413432,2.3964621328907043,8.796516018712959,0.8002256409357348,1.0275210168508273,0.9998827030802682
18-21-37-46-71,random_pool,101.0,True,1801.8631203854675,3.318600269120899,11.498502722830564,0.7113483585650735,1.2598850504194115,0.9998561775056599
