candidate,source,seed,feasible,objective,EENS_MWh,CVaR_MWh,Expected_RI,SAIDI_h_per_customer,ASAI
33-34-35-36-37,base_seed_candidate,,True,1003.9893146681468,1.4505855460685249,6.976551741633825,0.8787112634559336,0.444759518183061,0.9999492283655043
6-17-21-23-34,random_pool,101.0,True,1319.1214285232659,1.808454404886942,9.570643916066677,0.805819737963528,0.5939690687935605,0.9999321953117816
4-9-33-34-36,random_pool,101.0,True,1331.7031049485254,1.7865857084762622,9.325257296634852,0.7858817820711202,0.5185063888887487,0.9999408097729579
9-13-20-32-37,random_pool,101.0,True,1072.7971784734605,1.4526636709547822,7.551170290907891,0.85973294607139,0.48197549161422076,0.9999449799667107
11-14-18-22-32,random_pool,101.0,True,1937.0418391301973,2.604058807329377,11.09465134476463,0.6820572875846246,0.8938692508798145,0.9998979601311782
8-14-19-24-36,random_pool,101.0,True,1519.9686259657196,2.060310736232851,9.179256180517742,0.7657922221102885,0.6614618939587419,0.9999244906513746
9-12-19-23-29,random_pool,101.0,True,1722.6676115058754,2.332068457766075,10.520032795490561,0.6667745073940898,0.8187870301082895,0.9999065311609465
7-8-13-27-29,random_pool,101.0,True,1230.5599042395515,1.62444202942395,9.101995554409628,0.8097402799253716,0.4820802428162989,0.9999449680088109
8-13-19-24-32,random_pool,101.0,True,1482.3881961031416,2.014089979859828,9.179256180517742,0.7573346489314292,0.6759805613681342,0.9999228332692502
3-11-14-17-33,random_pool,101.0,True,1887.2992170469674,2.5754942559519653,11.314953668025707,0.7239800876449497,0.7291294724571661,0.9999167660419569
7-12-21-23-31,random_pool,101.0,True,1278.9916688342792,1.716249930880154,9.521117760442571,0.8091522453946127,0.5600522250904233,0.9999360670975924
5-12-30-33-35,random_pool,101.0,True,1924.746293775926,2.716450813587982,11.58665939552854,0.7980347380319377,0.7871512382082269,0.9999101425527159
11-15-19-28-34,random_pool,101.0,True,997.3865582573426,1.4556241450821936,6.734446449004675,0.8818350229926712,0.41578837309010214,0.9999525355738481
2-8-14-23-30,random_pool,101.0,True,2712.5873551289837,3.3881328617094537,17.25796601444431,0.6356655810073648,1.0619179216749353,0.9998787764929595
7-13-15-21-28,random_pool,101.0,True,964.73636458908,1.426282136787044,7.111848161475113,0.8884530949651593,0.40150787670489646,0.9999541657674994
3-10-12-15-20,random_pool,101.0,True,2239.5274278876855,3.0628246494532267,13.216893760545537,0.700764205220261,0.882275277541053,0.9998992836441163
5-8-13-17-33,random_pool,101.0,True,1205.331346102363,1.6646611111759293,9.079106498798462,0.8387485510346342,0.4981309818725373,0.9999431357326629
7-11-12-26-29,random_pool,101.0,True,1233.7966907292807,1.6458714128662755,9.31192028513852,0.8134247423812255,0.4981533586365883,0.9999431331782378
7-11-12-15-24,random_pool,101.0,True,1095.5440620880563,1.513970852035621,7.845247557504585,0.8396228218785667,0.4571454985150254,0.9999478144408088
8-14-16-19-26,random_pool,101.0,True,1136.969993008417,1.613666138593135,7.547161053071768,0.8714087118183107,0.47521728137030667,0.9999457514518983
9-13-24-32-33,random_pool,101.0,True,1102.8162576357229,1.4714065904426754,7.599055170014063,0.822693339471492,0.4715596526581167,0.9999461689894226
14-17-20-21-22,random_pool,101.0,True,1755.0510254178857,2.4322693831566857,10.520032795490561,0.67923124485652,0.8560852833118693,0.9999022733694849
7-13-15-27-35,random_pool,101.0,True,970.8873228079226,1.4217129819104346,7.2884419720829206,0.8867373881754067,0.3979795579083706,0.9999545685436178
7-8-26-29-34,random_pool,101.0,True,1188.0753707247898,1.513898294223753,9.155051551043298,0.8197477078726348,0.46875630441444793,0.9999464890063454
14-16-33-35-37,random_pool,101.0,True,1001.5524760147778,1.433882104466325,6.976551741633825,0.8735944692303351,0.4237958235586054,0.9999516214813289
9-14-15-20-24,random_pool,101.0,True,1375.0223522717224,1.8697707627798787,8.891946905880708,0.777377960184293,0.6162059445150184,0.9999296568556489
8-15-26-33-34,random_pool,101.0,True,954.5407435632989,1.370302860877457,7.165463339420983,0.8850356121726467,0.3919107247359756,0.9999552613327927
10-12-18-30-37,random_pool,101.0,True,1298.5978454405467,1.8340893622244248,8.125788840181956,0.8716054271625638,0.5740004725843074,0.9999344748318968
5-7-8-15-34,random_pool,101.0,True,1100.0636562836496,1.5233499230379808,8.788984221373099,0.8715723472958342,0.4388781750115025,0.999949899751711
9-12-17-18-25,random_pool,101.0,True,1020.1437509483779,1.4543149278154996,6.9955622689628205,0.881366829471393,0.4409041295551796,0.9999496684783613
5-7-10-14-36,random_pool,101.0,True,1001.5775039800776,1.365493105778328,8.26469465707082,0.8941587864708902,0.3988267430026999,0.9999544718329906
8-20-27-34-36,random_pool,101.0,True,1013.0734469494506,1.4778561572656737,6.843325124060727,0.8843697849826744,0.45496829385100745,0.999948062980154
8-20-27-30-34,random_pool,101.0,True,1252.9769043037581,1.8513670417647485,6.87587303163018,0.8632965128885258,0.5496409799021409,0.9999372555959016
5-8-13-31-33,random_pool,101.0,True,1180.3447394874702,1.599491013120553,9.037116400436512,0.8548177543263296,0.5015737385466821,0.9999427427239101
5-8-13-32-33,random_pool,101.0,True,1216.2585458141098,1.639917599060117,8.655227014525313,0.8124916461879541,0.4768519045878023,0.9999455648510744
4-7-9-14-32,random_pool,101.0,True,1056.7164087188016,1.4170959749076153,8.641025541555079,0.8812115205576401,0.4329766693142291,0.999950573439576
4-11-12-20-29,random_pool,101.0,True,2191.0744099355124,3.070409556441814,12.673482305539869,0.6937173236656604,0.8954608842345168,0.9998977784378728
4-6-10-14-17,random_pool,101.0,True,1000.4311074451707,1.322761897967414,8.45864103019482,0.8939935535468424,0.36475313687232946,0.9999583615140557
